date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2015-06-21,Bhakra,2.636,-0.5378388521499388,0.0,0.0,0.0,46466.34144542686,1.2074065954120414,,cwc,
2015-06-22,Bhakra,2.654,-0.5269584678912044,0.0,0.0,0.0,47312.59065298046,2.3164933476491623,,cwc,
2015-06-23,Bhakra,2.67,-0.5235654938689805,0.0,0.0,0.0,45966.964632815216,2.3673278711984325,,cwc,
2015-06-24,Bhakra,2.674,-0.5230850731098715,0.0,0.0,0.0,57295.67640096557,13.69608049580211,,cwc,
2015-06-25,Bhakra,2.695,-0.5261003570789082,0.0,0.0,0.0,80554.34057858051,26.03175196676708,,cwc,
2015-06-26,Bhakra,2.723,-0.5325028679035182,0.0,0.0,0.0,66810.66052366399,1.1278169411699457,,cwc,
2015-06-27,Bhakra,2.737,-0.5363466379565957,0.0,0.0,0.0,49411.37529659154,0.2192779452529812,,cwc,
2015-06-28,Bhakra,2.732,-0.5382289288750232,0.0,0.0,0.0,45555.18127572938,1.8907412100842147,,cwc,
2015-06-29,Bhakra,2.726,-0.5403744121466257,0.0,0.0,0.0,41035.31447774287,2.5493299545711867,,cwc,
2015-06-30,Bhakra,2.723,-0.5406156665015897,0.0,0.0,0.0,52808.931265552936,10.810795470066903,,cwc,
2015-07-01,Bhakra,2.723,-0.5419524215601064,0.0,0.0,0.0,51302.10869102144,6.168309090208632,,cwc,
2015-07-02,Bhakra,2.731,-0.541078901368167,0.0,0.0,0.0,46662.721103950505,1.1910580256829213,,cwc,
2015-07-03,Bhakra,2.75,-0.5362993370015776,0.0,0.0,0.0,42545.17191296518,0.0279207788251964,,cwc,
2015-07-04,Bhakra,2.767,-0.5306520814582475,0.0,0.0,0.0,41647.282755466134,1.3829211726226498,,cwc,
2015-07-05,Bhakra,2.797,-0.5181797891317562,0.0,0.0,0.0,49405.54269059174,7.897526121381438,,cwc,
