station,date,cusecs,river,class
Ferozepur Head Works,1992-12-05,0.0,Sutlej,
Ferozepur Head Works,1992-12-06,0.0,Sutlej,
Ferozepur Head Works,1992-12-07,0.0,Sutlej,
Ferozepur Head Works,1992-12-08,0.0,Sutlej,
Ferozepur Head Works,1992-12-09,0.0,Sutlej,
Ferozepur Head Works,1992-12-10,0.0,Sutlej,
Ferozepur Head Works,1992-12-11,0.0,Sutlej,
Ferozepur Head Works,1992-12-12,117.33088435326398,Sutlej,
Ferozepur Head Works,1992-12-13,465.37884434407545,Sutlej,
Ferozepur Head Works,1992-12-14,465.37884434407545,Sutlej,
Ferozepur Head Works,1992-12-15,451.3640833725372,Sutlej,
Ferozepur Head Works,1992-12-16,107.75205058197137,Sutlej,
Ferozepur Head Works,1992-12-17,74.42562311949133,Sutlej,
Ferozepur Head Works,1992-12-18,0.07185054594522833,Sutlej,
Ferozepur Head Works,1992-12-19,0.0,Sutlej,
Ferozepur Head Works,1992-12-20,0.0,Sutlej,
Ferozepur Head Works,1992-12-21,0.0,Sutlej,
Ferozepur Head Works,1992-12-22,0.0,Sutlej,
Ferozepur Head Works,1992-12-23,89.24396957863513,Sutlej,
Ferozepur Head Works,1992-12-24,121.22606620687846,Sutlej,
Ferozepur Head Works,1992-12-25,121.22606620687846,Sutlej,
Ferozepur Head Works,1992-12-26,22.749013667027285,Sutlej,
Ferozepur Head Works,1992-12-27,21.41117941554758,Sutlej,
Ferozepur Head Works,1992-12-28,0.0,Sutlej,
Ferozepur Head Works,1992-12-29,0.0,Sutlej,
Ferozepur Head Works,1992-12-30,150.88058984155805,Sutlej,
Ferozepur Head Works,1992-12-31,247.6101218242185,Sutlej,
Ferozepur Head Works,1993-01-01,401.17020395203826,Sutlej,
Ferozepur Head Works,1993-01-02,823.1433855869714,Sutlej,
Ferozepur Head Works,1993-01-03,823.1433855869714,Sutlej,
Ferozepur Head Works,1993-01-04,748.6997942259281,Sutlej,
Ferozepur Head Works,1993-01-05,559.630059501026,Sutlej,
Ferozepur Head Works,1993-01-06,3078.7773454987737,Sutlej,
Ferozepur Head Works,1993-01-07,7769.906413913209,Sutlej,
Ferozepur Head Works,1993-01-08,9544.90642604488,Sutlej,
Ferozepur Head Works,1993-01-09,9544.90642604488,Sutlej,
Ferozepur Head Works,1993-01-10,6315.39782140254,Sutlej,
Ferozepur Head Works,1993-01-11,3107.902488727022,Sutlej,
Ferozepur Head Works,1993-01-12,2808.3978655707238,Sutlej,
Ferozepur Head Works,1993-01-13,1829.5182627828642,Sutlej,
Ferozepur Head Works,1993-01-14,658.3593785064753,Sutlej,
Ferozepur Head Works,1993-01-15,1195.4516335241447,Sutlej,
Ferozepur Head Works,1993-01-16,4608.983752367256,Sutlej,
Ferozepur Head Works,1993-01-17,7677.952170929146,Sutlej,
Ferozepur Head Works,1993-01-18,7677.952170929146,Sutlej,
Ferozepur Head Works,1993-01-19,5241.249567060081,Sutlej,
Ferozepur Head Works,1993-01-20,1629.7341592036314,Sutlej,
Ferozepur Head Works,1993-01-21,710.013067801534,Sutlej,
Ferozepur Head Works,1993-01-22,0.0,Sutlej,
Ferozepur Head Works,1993-01-23,0.0,Sutlej,
Ferozepur Head Works,1993-01-24,0.0,Sutlej,
Ferozepur Head Works,1993-01-25,0.0,Sutlej,
Ferozepur Head Works,1993-01-26,0.0,Sutlej,
Ferozepur Head Works,1993-01-27,0.0,Sutlej,
Ferozepur Head Works,1993-01-28,0.0,Sutlej,
Ferozepur Head Works,1993-01-29,0.02416890218367723,Sutlej,
Ferozepur Head Works,1993-01-30,140.93247001520962,Sutlej,
Ferozepur Head Works,1993-01-31,365.40976020289236,Sutlej,
Ferozepur Head Works,1993-02-01,365.40976020289236,Sutlej,
Ferozepur Head Works,1993-02-02,273.54257967522153,Sutlej,
Ferozepur Head Works,1993-02-03,79.05458991270388,Sutlej,
Ferozepur Head Works,1993-02-04,41.81444699752096,Sutlej,
Ferozepur Head Works,1993-02-05,0.0,Sutlej,
Ferozepur Head Works,1993-02-06,0.0,Sutlej,
Ferozepur Head Works,1993-02-07,0.0,Sutlej,
Ferozepur Head Works,1993-02-08,0.0,Sutlej,
Ferozepur Head Works,1993-02-09,0.0,Sutlej,
Ferozepur Head Works,1993-02-10,0.0,Sutlej,
Ferozepur Head Works,1993-02-11,0.0,Sutlej,
Ferozepur Head Works,1993-02-12,0.0,Sutlej,
Ferozepur Head Works,1993-02-13,0.0,Sutlej,
Ferozepur Head Works,1993-02-14,0.0,Sutlej,
Ferozepur Head Works,1993-02-15,0.0,Sutlej,
Ferozepur Head Works,1993-02-16,785.7129646831781,Sutlej,
Ferozepur Head Works,1993-02-17,1560.983958557818,Sutlej,
Ferozepur Head Works,1993-02-18,1560.983958557818,Sutlej,
Ferozepur Head Works,1993-02-19,1176.2036422121746,Sutlej,
Ferozepur Head Works,1993-02-20,1195.6391636888993,Sutlej,
Ferozepur Head Works,1993-02-21,1195.6391636888993,Sutlej,
Ferozepur Head Works,1993-02-22,599.5500033602641,Sutlej,
Ferozepur Head Works,1993-02-23,197.759172703265,Sutlej,
Ferozepur Head Works,1993-02-24,1147.5131491253155,Sutlej,
Ferozepur Head Works,1993-02-25,5651.675464766042,Sutlej,
Ferozepur Head Works,1993-02-26,10309.024648899089,Sutlej,
Ferozepur Head Works,1993-02-27,10309.024648899089,Sutlej,
Ferozepur Head Works,1993-02-28,8556.890666815312,Sutlej,
Ferozepur Head Works,1993-03-01,4595.120594164359,Sutlej,
Ferozepur Head Works,1993-03-02,2473.300673011496,Sutlej,
Ferozepur Head Works,1993-03-03,1227.0241329827093,Sutlej,
Ferozepur Head Works,1993-03-04,465.76250455167883,Sutlej,
Ferozepur Head Works,1993-03-05,127.67588829135019,Sutlej,
Ferozepur Head Works,1993-03-06,41.36225921913377,Sutlej,
Ferozepur Head Works,1993-03-07,0.0,Sutlej,
Ferozepur Head Works,1993-03-08,0.0,Sutlej,
Ferozepur Head Works,1993-03-09,0.0,Sutlej,
Ferozepur Head Works,1993-03-10,181.37786670168424,Sutlej,
Ferozepur Head Works,1993-03-11,619.1137495492087,Sutlej,
Ferozepur Head Works,1993-03-12,3837.9131006924054,Sutlej,
Ferozepur Head Works,1993-03-13,8722.654051126097,Sutlej,
Ferozepur Head Works,1993-03-14,12811.598724374777,Sutlej,
Ferozepur Head Works,1993-03-15,14077.054722286473,Sutlej,
Ferozepur Head Works,1993-03-16,14077.054722286473,Sutlej,
Ferozepur Head Works,1993-03-17,6395.676954000083,Sutlej,
Ferozepur Head Works,1993-03-18,2713.8476416536905,Sutlej,
Ferozepur Head Works,1993-03-19,747.8927110790934,Sutlej,
Ferozepur Head Works,1993-03-20,747.8927110790934,Sutlej,
Ferozepur Head Works,1993-03-21,661.2048130930186,Sutlej,
Ferozepur Head Works,1993-03-22,579.9351595405556,Sutlej,
Ferozepur Head Works,1993-03-23,3541.2515646114102,Sutlej,
Ferozepur Head Works,1993-03-24,10150.538744118872,Sutlej,
Ferozepur Head Works,1993-03-25,20996.10455066243,Sutlej,
Ferozepur Head Works,1993-03-26,30190.113463520218,Sutlej,
Ferozepur Head Works,1993-03-27,30190.113463520218,Sutlej,
Ferozepur Head Works,1993-03-28,21195.490330619763,Sutlej,
Ferozepur Head Works,1993-03-29,9532.842879597769,Sutlej,
Ferozepur Head Works,1993-03-30,2824.9631262863572,Sutlej,
Ferozepur Head Works,1993-03-31,512.7957994467116,Sutlej,
Ferozepur Head Works,1993-04-01,31.689770698555712,Sutlej,
Ferozepur Head Works,1993-04-02,41.050684938124036,Sutlej,
Ferozepur Head Works,1993-04-03,41.050684938124036,Sutlej,
Ferozepur Head Works,1993-04-04,7.695684422664611,Sutlej,
Ferozepur Head Works,1993-04-05,7.243113143754967,Sutlej,
Ferozepur Head Works,1993-04-06,0.0,Sutlej,
Ferozepur Head Works,1993-04-07,0.0,Sutlej,
Ferozepur Head Works,1993-04-08,70.60868721302174,Sutlej,
Ferozepur Head Works,1993-04-09,436.4052823295698,Sutlej,
Ferozepur Head Works,1993-04-10,701.7722020901456,Sutlej,
Ferozepur Head Works,1993-04-11,775.741560896529,Sutlej,
Ferozepur Head Works,1993-04-12,1002.1667157545662,Sutlej,
Ferozepur Head Works,1993-04-13,1220.49260664997,Sutlej,
Ferozepur Head Works,1993-04-14,2433.5574430509796,Sutlej,
Ferozepur Head Works,1993-04-15,6234.358078646186,Sutlej,
Ferozepur Head Works,1993-04-16,7198.697293228426,Sutlej,
Ferozepur Head Works,1993-04-17,7198.697293228426,Sutlej,
Ferozepur Head Works,1993-04-18,2611.0717532647996,Sutlej,
Ferozepur Head Works,1993-04-19,2241.843406452599,Sutlej,
Ferozepur Head Works,1993-04-20,1175.544264133062,Sutlej,
Ferozepur Head Works,1993-04-21,239.86165335105298,Sutlej,
Ferozepur Head Works,1993-04-22,163.32569459829034,Sutlej,
Ferozepur Head Works,1993-04-23,2.8207353631006944,Sutlej,
Ferozepur Head Works,1993-04-24,2.637896986852544,Sutlej,
Ferozepur Head Works,1993-04-25,0.0,Sutlej,
Ferozepur Head Works,1993-04-26,0.0,Sutlej,
Ferozepur Head Works,1993-04-27,0.0,Sutlej,
Ferozepur Head Works,1993-04-28,0.0,Sutlej,
Ferozepur Head Works,1993-04-29,0.7047362674653167,Sutlej,
Ferozepur Head Works,1993-04-30,0.9533966350126843,Sutlej,
Ferozepur Head Works,1993-05-01,86.19792431438346,Sutlej,
Ferozepur Head Works,1993-05-02,117.13800868282792,Sutlej,
Ferozepur Head Works,1993-05-03,117.13800868282792,Sutlej,
Ferozepur Head Works,1993-05-04,46.82005822101528,Sutlej,
Ferozepur Head Works,1993-05-05,46.82005822101528,Sutlej,
Ferozepur Head Works,1993-05-06,4.9051518034019095,Sutlej,
Ferozepur Head Works,1993-05-07,73.97828212064003,Sutlej,
Ferozepur Head Works,1993-05-08,368.611395204461,Sutlej,
Ferozepur Head Works,1993-05-09,1182.2557129252868,Sutlej,
Ferozepur Head Works,1993-05-10,2729.089907880728,Sutlej,
Ferozepur Head Works,1993-05-11,3135.0819930790867,Sutlej,
Ferozepur Head Works,1993-05-12,3135.0819930790867,Sutlej,
Ferozepur Head Works,1993-05-13,1547.1139299747535,Sutlej,
Ferozepur Head Works,1993-05-14,571.8899251424864,Sutlej,
Ferozepur Head Works,1993-05-15,161.96913289287937,Sutlej,
Ferozepur Head Works,1993-05-16,66.86572378809423,Sutlej,
Ferozepur Head Works,1993-05-17,1324.0301427551663,Sutlej,
Ferozepur Head Works,1993-05-18,3421.1871492946098,Sutlej,
Ferozepur Head Works,1993-05-19,3421.1871492946098,Sutlej,
Ferozepur Head Works,1993-05-20,2824.478868921075,Sutlej,
Ferozepur Head Works,1993-05-21,1083.98371875548,Sutlej,
Ferozepur Head Works,1993-05-22,647.8305058751215,Sutlej,
Ferozepur Head Works,1993-05-23,67.74703145691129,Sutlej,
Ferozepur Head Works,1993-05-24,32.47332484970944,Sutlej,
Ferozepur Head Works,1993-05-25,0.0,Sutlej,
Ferozepur Head Works,1993-05-26,1.3347874374536268,Sutlej,
Ferozepur Head Works,1993-05-27,247.47623565473714,Sutlej,
Ferozepur Head Works,1993-05-28,494.4300757019172,Sutlej,
Ferozepur Head Works,1993-05-29,494.4300757019172,Sutlej,
Ferozepur Head Works,1993-05-30,542.3311824348943,Sutlej,
Ferozepur Head Works,1993-05-31,679.5720021595076,Sutlej,
Ferozepur Head Works,1993-06-01,734.9272717342932,Sutlej,
Ferozepur Head Works,1993-06-02,734.9272717342932,Sutlej,
Ferozepur Head Works,1993-06-03,381.88147917517125,Sutlej,
Ferozepur Head Works,1993-06-04,138.15789018289507,Sutlej,
Ferozepur Head Works,1993-06-05,43.76522461748558,Sutlej,
Ferozepur Head Works,1993-06-06,99.8450573297109,Sutlej,
Ferozepur Head Works,1993-06-07,143.54288293877937,Sutlej,
Ferozepur Head Works,1993-06-08,536.8396204514926,Sutlej,
Ferozepur Head Works,1993-06-09,901.6249513418275,Sutlej,
Ferozepur Head Works,1993-06-10,901.6249513418275,Sutlej,
Ferozepur Head Works,1993-06-11,866.181622988991,Sutlej,
Ferozepur Head Works,1993-06-12,1723.0107150695608,Sutlej,
Ferozepur Head Works,1993-06-13,1723.0107150695608,Sutlej,
Ferozepur Head Works,1993-06-14,2332.082967020725,Sutlej,
Ferozepur Head Works,1993-06-15,7007.579007302957,Sutlej,
Ferozepur Head Works,1993-06-16,8065.946534938448,Sutlej,
Ferozepur Head Works,1993-06-17,8065.946534938448,Sutlej,
Ferozepur Head Works,1993-06-18,3425.7040202567164,Sutlej,
Ferozepur Head Works,1993-06-19,2214.295504421831,Sutlej,
Ferozepur Head Works,1993-06-20,1415.570480610416,Sutlej,
Ferozepur Head Works,1993-06-21,1156.6036655330606,Sutlej,
Ferozepur Head Works,1993-06-22,1058.38252421994,Sutlej,
Ferozepur Head Works,1993-06-23,2978.718200253092,Sutlej,
Ferozepur Head Works,1993-06-24,10507.549573324202,Sutlej,
Ferozepur Head Works,1993-06-25,14318.745560578267,Sutlej,
Ferozepur Head Works,1993-06-26,14318.745560578267,Sutlej,
Ferozepur Head Works,1993-06-27,12253.694603937336,Sutlej,
Ferozepur Head Works,1993-06-28,11206.819546895907,Sutlej,
Ferozepur Head Works,1993-06-29,3117.6691439387882,Sutlej,
Ferozepur Head Works,1993-06-30,1527.5392348198598,Sutlej,
Ferozepur Head Works,1993-07-01,4235.561852981578,Sutlej,
Ferozepur Head Works,1993-07-02,5920.744509759889,Sutlej,
Ferozepur Head Works,1993-07-03,5920.744509759889,Sutlej,
Ferozepur Head Works,1993-07-04,3501.4201782636524,Sutlej,
Ferozepur Head Works,1993-07-05,3534.1672442575373,Sutlej,
Ferozepur Head Works,1993-07-06,3905.07456079261,Sutlej,
Ferozepur Head Works,1993-07-07,6320.757111144892,Sutlej,
Ferozepur Head Works,1993-07-08,25789.183743972357,Sutlej,
Ferozepur Head Works,1993-07-09,61404.28682217,Sutlej,low
Ferozepur Head Works,1993-07-10,131235.21001947456,Sutlej,low
Ferozepur Head Works,1993-07-11,367856.18499624194,Sutlej,high
Ferozepur Head Works,1993-07-12,604908.570349786,Sutlej,high
Ferozepur Head Works,1993-07-13,604908.570349786,Sutlej,high
Ferozepur Head Works,1993-07-14,467185.82425409683,Sutlej,high
Ferozepur Head Works,1993-07-15,233357.53639849144,Sutlej,high
Ferozepur Head Works,1993-07-16,91245.56668819053,Sutlej,low
Ferozepur Head Works,1993-07-17,84829.38408353785,Sutlej,low
Ferozepur Head Works,1993-07-18,84829.38408353785,Sutlej,low
Ferozepur Head Works,1993-07-19,76289.57319878707,Sutlej,low
Ferozepur Head Works,1993-07-20,36846.73175552687,Sutlej,
Ferozepur Head Works,1993-07-21,19694.572109906232,Sutlej,
