date,district,year,variant,y,score,frac_now
2015-07-25,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-26,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-27,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-28,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-29,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-30,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-31,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-01,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-02,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-03,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-04,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-05,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-06,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-07,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-08,Amritsar,2015,persistence,0.0,0.000205,0.000205
2015-08-09,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-10,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-11,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-12,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-13,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-14,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-15,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-16,Amritsar,2015,persistence,0.0,0.000408,0.000408
2015-08-17,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-18,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-19,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-20,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-21,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-22,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-23,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-24,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-25,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-26,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-27,Amritsar,2015,persistence,0.0,5e-06,5e-06
2015-08-28,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-29,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-30,Amritsar,2015,persistence,0.0,0.0,0.0
2015-08-31,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-01,Amritsar,2015,persistence,0.0,9.4e-05,9.4e-05
2015-09-02,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-03,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-04,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-05,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-06,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-07,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-08,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-09,Amritsar,2015,persistence,0.0,6.2e-05,6.2e-05
2015-09-10,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-11,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-12,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-13,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-14,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-15,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-16,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-17,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-18,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-19,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-20,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-21,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-22,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-23,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-24,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-25,Amritsar,2015,persistence,0.0,0.000192,0.000192
2015-09-26,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-27,Amritsar,2015,persistence,0.0,0.0,0.0
2015-09-28,Amritsar,2015,persistence,0.0,0.0,0.0
2015-07-25,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-26,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-27,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-28,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-29,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-30,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-31,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-01,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-02,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-03,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-04,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-05,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-06,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-07,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-08,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-09,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-10,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-11,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-12,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-13,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-14,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-15,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-16,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-17,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-18,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-19,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-20,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-21,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-22,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-23,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-24,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-25,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-26,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-27,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-28,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-29,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-30,Barnala,2015,persistence,0.0,0.0,0.0
2015-08-31,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-01,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-02,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-03,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-04,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-05,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-06,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-07,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-08,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-09,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-10,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-11,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-12,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-13,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-14,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-15,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-16,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-17,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-18,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-19,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-20,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-21,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-22,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-23,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-24,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-25,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-26,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-27,Barnala,2015,persistence,0.0,0.0,0.0
2015-09-28,Barnala,2015,persistence,0.0,0.0,0.0
2015-07-25,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-26,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-27,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-28,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-29,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-30,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-31,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-01,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-02,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-03,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-04,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-05,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-06,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-07,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-08,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-09,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-10,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-11,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-12,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-13,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-14,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-15,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-16,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-17,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-18,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-19,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-20,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-21,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-22,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-23,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-24,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-25,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-26,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-27,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-28,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-29,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-30,Bathinda,2015,persistence,0.0,0.0,0.0
2015-08-31,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-01,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-02,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-03,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-04,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-05,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-06,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-07,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-08,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-09,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-10,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-11,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-12,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-13,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-14,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-15,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-16,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-17,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-18,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-19,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-20,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-21,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-22,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-23,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-24,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-25,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-26,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-27,Bathinda,2015,persistence,0.0,0.0,0.0
2015-09-28,Bathinda,2015,persistence,0.0,0.0,0.0
2015-07-25,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-26,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-27,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-28,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-29,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-30,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-31,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-01,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-02,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-03,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-04,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-05,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-06,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-07,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-08,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-09,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-10,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-11,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-12,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-13,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-14,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-15,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-16,Faridkot,2015,persistence,0.0,0.00036,0.00036
2015-08-17,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-18,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-19,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-20,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-21,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-22,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-23,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-24,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-25,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-26,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-27,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-28,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-29,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-30,Faridkot,2015,persistence,0.0,0.0,0.0
2015-08-31,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-01,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-02,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-03,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-04,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-05,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-06,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-07,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-08,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-09,Faridkot,2015,persistence,0.0,1.5e-05,1.5e-05
2015-09-10,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-11,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-12,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-13,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-14,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-15,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-16,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-17,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-18,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-19,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-20,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-21,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-22,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-23,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-24,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-25,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-26,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-27,Faridkot,2015,persistence,0.0,0.0,0.0
2015-09-28,Faridkot,2015,persistence,0.0,0.0,0.0
2015-07-25,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-26,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-27,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-28,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-29,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-30,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-31,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-01,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-02,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-03,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-04,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-05,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-06,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-07,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-08,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-09,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-10,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-11,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-12,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-13,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-14,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-15,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-16,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-17,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-18,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-19,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-20,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-21,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-22,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-23,Fatehgarh Sahib,2015,persistence,0.0,3.2e-05,3.2e-05
2015-08-24,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-25,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-26,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-27,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-28,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-29,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-30,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-08-31,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-01,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-02,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-03,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-04,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-05,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-06,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-07,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-08,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-09,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-10,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-11,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-12,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-13,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-14,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-15,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-16,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-17,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-18,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-19,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-20,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-21,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-22,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-23,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-24,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-25,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-26,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-27,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-09-28,Fatehgarh Sahib,2015,persistence,0.0,0.0,0.0
2015-07-25,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-26,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-27,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-28,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-29,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-30,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-31,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-01,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-02,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-03,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-04,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-05,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-06,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-07,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-08,Firozpur,2015,persistence,0.0,0.000552,0.000552
2015-08-09,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-10,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-11,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-12,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-13,Firozpur,2015,persistence,1.0,0.0,0.0
2015-08-14,Firozpur,2015,persistence,1.0,0.0,0.0
2015-08-15,Firozpur,2015,persistence,1.0,0.0,0.0
2015-08-17,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-18,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-19,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-20,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-21,Firozpur,2015,persistence,0.0,2.3e-05,2.3e-05
2015-08-22,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-23,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-24,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-25,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-26,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-27,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-28,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-29,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-30,Firozpur,2015,persistence,0.0,0.0,0.0
2015-08-31,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-01,Firozpur,2015,persistence,0.0,3.7e-05,3.7e-05
2015-09-02,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-03,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-04,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-05,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-06,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-07,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-08,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-09,Firozpur,2015,persistence,0.0,2.7e-05,2.7e-05
2015-09-10,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-11,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-12,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-13,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-14,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-15,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-16,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-17,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-18,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-19,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-20,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-21,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-22,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-23,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-24,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-25,Firozpur,2015,persistence,0.0,0.000396,0.000396
2015-09-26,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-27,Firozpur,2015,persistence,0.0,0.0,0.0
2015-09-28,Firozpur,2015,persistence,0.0,0.0,0.0
2015-07-25,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-26,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-27,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-28,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-29,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-30,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-07-31,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-01,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-02,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-03,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-04,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-05,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-06,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-07,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-08,Gurdaspur,2015,persistence,0.0,0.000279,0.000279
2015-08-09,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-10,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-11,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-12,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-13,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-14,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-15,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-16,Gurdaspur,2015,persistence,0.0,0.000711,0.000711
2015-08-17,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-18,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-19,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-20,Gurdaspur,2015,persistence,0.0,0.0,0.0
2015-08-21,Gurdaspur,2015,persistence,0.0,0.0,0.0
